Area of residence,Area of workplace,All categories: Method of travel to work,Work mainly at or from home,"Underground, metro, light rail, tram",Train,"Bus, minibus or coach",Taxi,"Motorcycle, scooter or moped",Driving a car or van,Passenger in a car or van,Bicycle,On foot,Other method of travel to work,dist,slope
E02001051,E02001046,37,0,0,0,3,2,0,24,5,1,2,0,2513.0412928341134,0.01835482138461887
E02001051,E02001047,47,0,0,0,8,0,0,16,9,0,13,1,1843.611463289413,0.014769189792509001
E02001051,E02001049,62,0,0,0,8,2,0,34,4,1,13,0,2135.962319820556,0.021177784338768855
E02001051,E02001050,206,0,0,0,23,4,1,103,14,3,58,0,1332.9533199781804,0.01664364114480464
E02001051,E02001051,191,0,1,0,25,3,0,57,8,1,96,0,0,0.01610039549256286
E02001051,E02001052,50,0,1,0,11,0,0,31,7,0,0,0,3204.005787461588,0.016164628709763186
E02001051,E02001053,52,0,0,0,11,1,0,24,3,0,13,0,1934.878857439141,0.016347175234289028
E02001051,E02001055,135,0,0,1,15,10,0,66,21,3,19,0,2300.5142592180127,0.016219896404504032
E02001051,E02001057,38,0,0,0,14,0,0,19,3,0,2,0,4511.345967466721,0.03118144540201297
E02001051,E02001059,64,0,0,0,11,1,0,39,11,0,2,0,4491.608352445791,0.022474636759476547
E02001051,E02001061,26,0,0,0,4,1,0,15,3,3,0,0,6416.5900884980565,0.022046756196750877
E02001051,E02001062,72,0,0,0,27,0,0,37,6,1,1,0,6925.823166239081,0.02426747000901753
E02001051,E02001063,21,0,0,0,6,0,0,13,1,0,1,0,7793.8882413265765,NaN
E02001051,E02001064,20,0,0,0,7,0,0,10,2,0,1,0,7400.534623438885,0.029018148892081576
E02001051,E02001065,14,0,0,0,3,0,0,11,0,0,0,0,7823.792738969486,0.02575780588674779
E02001051,E02001066,38,0,0,0,14,0,0,19,4,1,0,0,8126.6315617239625,0.02855265721625781
E02001051,E02001070,17,0,0,0,4,0,0,7,4,2,0,0,9306.646572954536,0.016878966003837096
E02001051,E02001082,12,0,0,0,7,0,0,4,0,0,1,0,11957.238022705656,0.023266331095567232
E02001051,E02001259,12,0,0,0,3,0,0,9,0,0,0,0,8954.343025673445,0.018054727587013632
E02001051,E02006902,282,0,0,1,175,1,2,70,19,5,9,0,4779.429882747669,0.02477508628095748
E02001051,E02006912,169,0,0,1,79,0,2,66,9,6,4,2,5843.833650989894,0.023262209068028852
E02001051,E02006913,86,0,1,1,25,4,2,35,8,3,7,0,3796.7214893305745,0.02164259844609457
E02001051,E02006914,44,0,0,0,25,1,0,9,5,3,1,0,6924.770563929686,0.023867090017826064
E02001051,E02006915,34,0,0,0,5,1,0,24,1,1,2,0,4440.824980781957,0.025093890606929282
E02001051,E02006917,58,0,0,0,28,0,1,17,8,0,4,0,6479.351330815286,0.026128317870681116
E02001052,E02001044,14,0,0,1,1,0,0,2,1,0,9,0,2399.101219563,0.026095848541302615
E02001052,E02001046,13,0,0,0,3,0,0,8,1,0,1,0,3011.4886924950797,0.02587879746415254
E02001052,E02001048,15,0,1,0,2,0,0,6,0,1,5,0,2101.0953441208876,0.025059842184040358
E02001052,E02001050,84,0,1,1,13,3,1,30,6,2,27,0,1871.0524674834073,0.02563320792880942
E02001052,E02001051,14,0,1,0,2,0,0,9,2,0,0,0,3204.0057874615877,0.022540074444086403
E02001052,E02001052,358,0,9,1,23,7,0,108,14,3,190,3,0,0.018322904820699266
E02001052,E02001053,15,0,1,0,3,1,0,5,0,4,1,0,1821.0811150621614,0.02067673902447327
