Area of residence,Area of workplace,All categories: Method of travel to work,Work mainly at or from home,"Underground, metro, light rail, tram",Train,"Bus, minibus or coach",Taxi,"Motorcycle, scooter or moped",Driving a car or van,Passenger in a car or van,Bicycle,On foot,Other method of travel to work,city_origin,city_dest
E02001362,E02001350,26,0,0,0,11,2,0,8,1,0,4,0,Liverpool,Liverpool
E02001362,E02001351,40,0,0,0,5,2,0,27,4,0,2,0,Liverpool,Liverpool
E02001362,E02001352,12,0,0,0,5,0,0,5,0,1,1,0,Liverpool,Liverpool
E02001362,E02001354,58,0,0,0,16,0,0,27,0,2,13,0,Liverpool,Liverpool
E02001362,E02001355,20,0,0,0,5,0,0,12,1,0,2,0,Liverpool,Liverpool
E02001362,E02001356,44,0,0,0,16,0,0,15,4,2,7,0,Liverpool,Liverpool
E02001362,E02001357,35,0,0,0,3,1,0,14,2,0,15,0,Liverpool,Liverpool
E02001362,E02001358,27,0,0,0,6,0,0,12,2,1,6,0,Liverpool,Liverpool
E02001362,E02001359,12,0,0,0,5,0,0,4,0,0,3,0,Liverpool,Liverpool
E02001362,E02001360,33,0,0,2,3,0,0,24,1,2,1,0,Liverpool,Liverpool
E02001362,E02001362,69,0,0,1,16,1,0,29,4,0,18,0,Liverpool,Liverpool
E02001362,E02001364,11,0,0,0,1,0,0,6,3,0,1,0,Liverpool,Liverpool
E02001362,E02001365,16,0,0,0,4,1,0,9,1,0,1,0,Liverpool,Liverpool
E02001362,E02001366,61,0,0,0,8,1,0,25,2,0,25,0,Liverpool,Liverpool
E02001362,E02001367,88,0,0,0,7,1,0,38,8,2,32,0,Liverpool,Liverpool
E02001362,E02001368,29,0,0,0,5,0,0,21,2,1,0,0,Liverpool,Liverpool
E02001362,E02001369,27,0,0,0,6,1,0,16,4,0,0,0,Liverpool,Liverpool
E02001362,E02001370,25,0,0,0,5,0,0,17,3,0,0,0,Liverpool,Liverpool
E02001362,E02001372,99,0,0,0,22,0,0,55,13,3,6,0,Liverpool,Liverpool
E02001362,E02001373,79,0,0,0,15,1,0,44,4,2,13,0,Liverpool,Liverpool
E02001362,E02001374,53,0,0,0,15,1,0,30,3,1,3,0,Liverpool,Liverpool
E02001362,E02001375,19,0,0,0,4,0,0,11,3,0,1,0,Liverpool,Liverpool
E02001362,E02001376,16,0,0,0,7,0,0,9,0,0,0,0,Liverpool,Liverpool
E02001362,E02001377,84,0,0,1,26,1,0,50,3,2,1,0,Liverpool,Liverpool
E02001362,E02001378,27,0,0,0,12,0,0,15,0,0,0,0,Liverpool,Liverpool
E02001362,E02001380,17,0,0,0,5,0,0,9,1,0,2,0,Liverpool,Liverpool
E02001362,E02001381,19,0,0,2,5,0,0,9,2,1,0,0,Liverpool,Liverpool
E02001362,E02001384,17,0,0,0,1,1,1,13,1,0,0,0,Liverpool,Liverpool
E02001362,E02001387,13,0,0,0,4,0,0,9,0,0,0,0,Liverpool,Liverpool
E02001362,E02001393,16,0,0,0,2,0,0,13,1,0,0,0,Liverpool,Liverpool
E02001362,E02001394,21,0,0,0,4,1,0,14,1,0,1,0,Liverpool,Liverpool
E02001362,E02001396,17,0,0,1,1,0,0,14,1,0,0,0,Liverpool,Liverpool
E02001362,E02001401,30,0,0,0,7,0,0,13,3,1,6,0,Liverpool,Liverpool
E02001362,E02006932,214,0,0,1,118,1,0,76,13,4,1,0,Liverpool,Liverpool
E02001362,E02006933,116,0,0,1,69,1,1,26,10,2,3,3,Liverpool,Liverpool
E02001362,E02006934,169,0,2,3,93,1,1,53,12,1,2,1,Liverpool,Liverpool
E02001363,E02001332,23,0,0,0,3,0,0,11,3,1,5,0,Liverpool,Liverpool
E02001363,E02001334,13,0,0,0,0,1,0,5,2,0,5,0,Liverpool,Liverpool
E02001363,E02001338,15,0,0,0,3,1,0,6,0,0,5,0,Liverpool,Liverpool
E02001363,E02001340,22,0,0,1,7,3,0,6,1,0,4,0,Liverpool,Liverpool
E02001363,E02001341,32,0,0,0,9,2,0,19,1,1,0,0,Liverpool,Liverpool
E02001363,E02001342,41,0,0,0,12,2,0,16,6,1,4,0,Liverpool,Liverpool
E02001363,E02001343,20,0,0,0,1,0,0,12,6,0,1,0,Liverpool,Liverpool
E02001363,E02001346,20,0,0,0,1,0,1,12,6,0,0,0,Liverpool,Liverpool
E02001363,E02001347,28,0,0,0,5,1,0,18,3,0,1,0,Liverpool,Liverpool
E02001363,E02001348,11,0,0,0,1,0,0,9,0,0,1,0,Liverpool,Liverpool
E02001363,E02001350,31,0,0,0,8,1,1,17,1,3,0,0,Liverpool,Liverpool
E02001363,E02001351,27,0,0,0,10,0,0,11,3,2,1,0,Liverpool,Liverpool
E02001363,E02001352,11,0,0,0,4,0,0,5,0,0,2,0,Liverpool,Liverpool
E02001363,E02001354,26,0,0,0,12,0,0,12,0,2,0,0,Liverpool,Liverpool
E02001363,E02001355,11,0,0,0,0,1,0,10,0,0,0,0,Liverpool,Liverpool
E02001363,E02001359,27,0,0,0,4,0,0,16,0,0,7,0,Liverpool,Liverpool
E02001363,E02001360,15,0,0,0,2,0,0,9,3,0,1,0,Liverpool,Liverpool
E02001363,E02001363,87,0,0,0,17,0,0,27,3,0,40,0,Liverpool,Liverpool
E02001363,E02001366,21,0,0,0,5,0,0,15,1,0,0,0,Liverpool,Liverpool
E02001363,E02001367,93,0,0,0,15,0,0,37,7,3,31,0,Liverpool,Liverpool
E02001363,E02001368,44,0,0,1,14,0,0,25,4,0,0,0,Liverpool,Liverpool
E02001363,E02001369,18,0,1,0,7,0,0,8,0,1,1,0,Liverpool,Liverpool
E02001363,E02001370,12,0,0,0,6,0,0,5,1,0,0,0,Liverpool,Liverpool
E02001363,E02001371,35,0,0,0,5,0,0,5,2,1,22,0,Liverpool,Liverpool
E02001363,E02001372,183,0,0,0,31,10,0,74,18,4,46,0,Liverpool,Liverpool
E02001363,E02001373,66,0,0,0,13,1,0,41,5,1,5,0,Liverpool,Liverpool
E02001363,E02001374,35,0,0,0,7,1,1,21,5,0,0,0,Liverpool,Liverpool
E02001363,E02001375,24,0,0,0,17,0,0,5,0,0,2,0,Liverpool,Liverpool
E02001363,E02001376,15,0,0,0,4,1,1,7,2,0,0,0,Liverpool,Liverpool
E02001363,E02001377,86,0,0,0,33,1,0,40,6,1,5,0,Liverpool,Liverpool
E02001363,E02001378,17,0,0,0,3,0,0,10,2,0,2,0,Liverpool,Liverpool
E02001363,E02001386,14,0,0,0,4,0,0,10,0,0,0,0,Liverpool,Liverpool
E02001363,E02001387,11,0,0,0,5,0,1,4,0,0,0,1,Liverpool,Liverpool
E02001363,E02001389,11,0,0,0,6,0,0,5,0,0,0,0,Liverpool,Liverpool
E02001363,E02001390,12,0,0,0,3,0,0,9,0,0,0,0,Liverpool,Liverpool
E02001363,E02001393,15,0,0,0,2,1,0,10,2,0,0,0,Liverpool,Liverpool
E02001363,E02001394,15,0,0,0,3,0,0,12,0,0,0,0,Liverpool,Liverpool
E02001363,E02001395,13,0,0,0,4,0,0,8,1,0,0,0,Liverpool,Liverpool
E02001363,E02001396,22,0,0,0,4,1,0,14,0,0,3,0,Liverpool,Liverpool
E02001363,E02001401,17,0,0,0,8,1,0,8,0,0,0,0,Liverpool,Liverpool
E02001363,E02006932,153,0,0,4,81,1,1,59,7,0,0,0,Liverpool,Liverpool
E02001363,E02006933,87,0,0,2,44,1,0,27,7,1,4,1,Liverpool,Liverpool
E02001363,E02006934,149,0,1,2,56,1,0,69,15,2,3,0,Liverpool,Liverpool
E02001364,E02001347,20,0,0,0,8,0,0,9,1,0,2,0,Liverpool,Liverpool
E02001364,E02001350,34,0,0,0,10,0,0,9,15,0,0,0,Liverpool,Liverpool
E02001364,E02001351,19,0,0,0,7,0,1,7,1,2,1,0,Liverpool,Liverpool
E02001364,E02001354,26,0,0,0,11,0,0,9,4,0,2,0,Liverpool,Liverpool
E02001364,E02001355,19,0,0,0,3,0,0,6,0,2,8,0,Liverpool,Liverpool
E02001364,E02001358,18,0,0,0,2,1,0,4,1,0,10,0,Liverpool,Liverpool
E02001364,E02001360,30,0,0,0,5,0,0,9,4,0,12,0,Liverpool,Liverpool
E02001364,E02001364,47,0,0,1,6,0,0,8,1,0,31,0,Liverpool,Liverpool
E02001364,E02001365,36,0,0,0,4,0,0,8,1,0,23,0,Liverpool,Liverpool
E02001364,E02001366,12,0,0,0,4,3,0,3,0,0,1,1,Liverpool,Liverpool
E02001364,E02001368,23,0,0,0,1,0,0,9,7,1,5,0,Liverpool,Liverpool
E02001364,E02001369,50,0,0,0,14,1,0,10,3,0,22,0,Liverpool,Liverpool
E02001364,E02001370,55,0,0,0,10,2,0,17,2,0,24,0,Liverpool,Liverpool
E02001364,E02001372,36,0,0,0,6,0,0,20,2,0,8,0,Liverpool,Liverpool
E02001364,E02001373,25,0,0,0,6,0,0,12,1,4,2,0,Liverpool,Liverpool
E02001364,E02001374,26,0,0,0,9,3,0,9,3,0,2,0,Liverpool,Liverpool
E02001364,E02001376,14,0,0,0,8,1,0,4,0,0,1,0,Liverpool,Liverpool
E02001364,E02001377,52,0,0,0,31,3,0,7,3,1,7,0,Liverpool,Liverpool
E02001364,E02001383,13,0,0,0,5,0,0,7,0,0,0,1,Liverpool,Liverpool
E02001364,E02001394,13,0,0,0,4,0,2,5,2,0,0,0,Liverpool,Liverpool
E02001364,E02001396,11,0,0,0,8,0,0,2,1,0,0,0,Liverpool,Liverpool
E02001364,E02001401,18,0,0,0,5,0,0,5,7,0,1,0,Liverpool,Liverpool
E02001364,E02006932,144,0,0,0,100,2,0,21,10,0,11,0,Liverpool,Liverpool
E02001364,E02006933,81,0,0,2,53,1,0,16,1,2,6,0,Liverpool,Liverpool
E02001364,E02006934,129,0,0,4,69,0,0,30,10,1,15,0,Liverpool,Liverpool
E02001365,E02001341,14,0,0,0,1,0,0,11,2,0,0,0,Liverpool,Liverpool
E02001365,E02001346,23,0,0,1,1,0,0,15,5,0,1,0,Liverpool,Liverpool
E02001365,E02001347,37,0,0,0,12,1,2,18,3,0,1,0,Liverpool,Liverpool
E02001365,E02001348,11,0,0,0,1,0,0,10,0,0,0,0,Liverpool,Liverpool
E02001365,E02001350,48,0,0,0,9,0,2,23,10,2,2,0,Liverpool,Liverpool
E02001365,E02001351,39,0,0,0,7,1,0,20,5,3,3,0,Liverpool,Liverpool
E02001365,E02001352,27,0,0,0,15,0,0,7,1,2,2,0,Liverpool,Liverpool
E02001365,E02001354,39,0,0,0,12,2,0,14,3,0,8,0,Liverpool,Liverpool
E02001365,E02001355,35,0,0,0,8,1,0,17,1,3,5,0,Liverpool,Liverpool
E02001365,E02001356,14,0,0,0,3,0,0,6,3,1,1,0,Liverpool,Liverpool
E02001365,E02001357,13,0,0,0,4,0,0,8,0,0,1,0,Liverpool,Liverpool
E02001365,E02001358,18,0,0,0,5,1,0,3,1,0,8,0,Liverpool,Liverpool
E02001365,E02001360,65,0,0,0,10,0,0,37,7,2,9,0,Liverpool,Liverpool
E02001365,E02001361,17,0,0,0,3,1,0,3,0,0,10,0,Liverpool,Liverpool
E02001365,E02001364,38,0,0,0,4,2,0,6,1,1,24,0,Liverpool,Liverpool
E02001365,E02001365,137,0,0,0,14,0,0,30,6,0,86,1,Liverpool,Liverpool
E02001365,E02001366,39,0,0,0,11,0,0,15,3,0,10,0,Liverpool,Liverpool
E02001365,E02001367,23,0,0,0,8,1,0,8,2,0,4,0,Liverpool,Liverpool
E02001365,E02001368,49,0,0,0,12,5,0,20,4,5,3,0,Liverpool,Liverpool
E02001365,E02001369,72,0,0,0,24,0,0,25,9,2,12,0,Liverpool,Liverpool
E02001365,E02001370,105,0,0,0,12,5,1,34,8,2,43,0,Liverpool,Liverpool
E02001365,E02001372,73,0,0,0,32,0,1,36,4,0,0,0,Liverpool,Liverpool
E02001365,E02001373,54,0,0,0,18,4,0,17,7,1,7,0,Liverpool,Liverpool
E02001365,E02001374,62,0,0,1,14,1,0,29,3,5,9,0,Liverpool,Liverpool
E02001365,E02001375,15,0,0,0,7,0,0,3,1,2,2,0,Liverpool,Liverpool
E02001365,E02001376,25,0,0,0,7,0,0,12,2,1,3,0,Liverpool,Liverpool
E02001365,E02001377,140,0,0,0,70,2,0,52,11,3,2,0,Liverpool,Liverpool
E02001365,E02001378,13,0,0,0,3,2,0,4,2,0,2,0,Liverpool,Liverpool
E02001365,E02001381,20,0,0,1,6,0,0,8,1,2,2,0,Liverpool,Liverpool
E02001365,E02001383,21,0,0,1,14,0,0,6,0,0,0,0,Liverpool,Liverpool
E02001365,E02001384,14,0,0,0,4,0,1,8,0,0,1,0,Liverpool,Liverpool
E02001365,E02001385,17,0,0,0,4,0,0,8,2,0,3,0,Liverpool,Liverpool
E02001365,E02001390,14,0,0,0,1,0,0,12,1,0,0,0,Liverpool,Liverpool
E02001365,E02001393,11,0,0,0,7,0,0,2,0,0,2,0,Liverpool,Liverpool
E02001365,E02001394,16,0,0,0,4,0,0,9,3,0,0,0,Liverpool,Liverpool
E02001365,E02001395,11,0,0,0,2,0,0,6,0,2,1,0,Liverpool,Liverpool
E02001365,E02001396,24,0,0,1,8,1,0,10,2,0,1,1,Liverpool,Liverpool
E02001365,E02001401,24,0,0,0,2,1,0,13,0,0,8,0,Liverpool,Liverpool
E02001365,E02006932,327,0,0,2,192,8,0,78,19,10,18,0,Liverpool,Liverpool
E02001365,E02006933,154,0,0,2,109,2,0,24,8,4,5,0,Liverpool,Liverpool
E02001365,E02006934,212,0,0,1,119,3,1,53,15,6,12,2,Liverpool,Liverpool
E02001366,E02001341,17,0,0,0,3,0,0,10,0,4,0,0,Liverpool,Liverpool
E02001366,E02001342,21,0,0,0,4,0,0,13,3,0,1,0,Liverpool,Liverpool
E02001366,E02001343,17,0,0,0,1,0,0,8,5,3,0,0,Liverpool,Liverpool
E02001366,E02001346,21,0,0,0,4,0,0,11,4,1,1,0,Liverpool,Liverpool
E02001366,E02001347,39,0,0,0,12,1,0,23,3,0,0,0,Liverpool,Liverpool
E02001366,E02001348,23,0,0,1,11,0,0,9,1,1,0,0,Liverpool,Liverpool
E02001366,E02001350,38,0,0,1,7,1,0,24,4,1,0,0,Liverpool,Liverpool
E02001366,E02001351,37,0,0,0,10,0,0,20,3,1,3,0,Liverpool,Liverpool
E02001366,E02001352,26,0,0,0,13,2,1,8,1,1,0,0,Liverpool,Liverpool
E02001366,E02001354,47,0,0,0,3,1,0,25,4,0,14,0,Liverpool,Liverpool
E02001366,E02001356,20,0,0,0,6,0,0,7,3,0,4,0,Liverpool,Liverpool
E02001366,E02001357,27,0,0,0,4,0,0,14,2,0,7,0,Liverpool,Liverpool
E02001366,E02001358,20,0,0,0,2,0,0,14,2,0,2,0,Liverpool,Liverpool
E02001366,E02001360,35,0,0,1,2,0,0,27,4,0,1,0,Liverpool,Liverpool
E02001366,E02001361,14,0,0,0,2,0,0,4,2,0,6,0,Liverpool,Liverpool
E02001366,E02001362,24,0,0,1,3,1,0,8,0,1,10,0,Liverpool,Liverpool
E02001366,E02001364,17,0,0,0,2,1,0,10,3,0,1,0,Liverpool,Liverpool
E02001366,E02001365,26,0,0,0,3,0,0,7,4,0,12,0,Liverpool,Liverpool
E02001366,E02001366,174,0,0,0,20,1,0,42,6,1,104,0,Liverpool,Liverpool
E02001366,E02001367,44,0,0,0,12,1,0,18,3,0,10,0,Liverpool,Liverpool
E02001366,E02001368,57,0,0,0,17,2,0,27,8,1,1,1,Liverpool,Liverpool
E02001366,E02001369,35,0,0,2,10,1,0,19,2,0,1,0,Liverpool,Liverpool
E02001366,E02001370,42,0,0,0,11,0,0,23,2,0,6,0,Liverpool,Liverpool
E02001366,E02001372,94,0,0,0,32,2,1,39,6,6,8,0,Liverpool,Liverpool
E02001366,E02001373,128,0,0,1,27,1,1,50,10,1,36,1,Liverpool,Liverpool
E02001366,E02001374,64,0,0,0,9,1,0,31,6,5,12,0,Liverpool,Liverpool
E02001366,E02001375,21,0,0,0,5,1,0,7,2,0,6,0,Liverpool,Liverpool
E02001366,E02001376,17,0,0,0,6,0,0,10,1,0,0,0,Liverpool,Liverpool
E02001366,E02001377,138,0,0,0,53,2,0,62,13,2,6,0,Liverpool,Liverpool
E02001366,E02001378,27,0,0,1,6,0,0,13,1,1,5,0,Liverpool,Liverpool
E02001366,E02001380,12,0,0,0,5,0,0,4,2,0,1,0,Liverpool,Liverpool
E02001366,E02001381,20,0,0,0,6,0,0,11,1,0,2,0,Liverpool,Liverpool
E02001366,E02001383,32,0,0,0,13,1,0,12,4,0,2,0,Liverpool,Liverpool
E02001366,E02001384,26,0,0,0,4,0,0,16,1,1,4,0,Liverpool,Liverpool
E02001366,E02001385,16,0,0,0,9,0,0,5,2,0,0,0,Liverpool,Liverpool
E02001366,E02001386,13,0,0,0,7,0,0,5,0,0,1,0,Liverpool,Liverpool
E02001366,E02001387,22,0,0,0,8,0,0,8,3,1,2,0,Liverpool,Liverpool
E02001366,E02001388,13,0,0,0,4,0,0,7,1,1,0,0,Liverpool,Liverpool
E02001366,E02001393,18,0,0,0,6,0,0,8,2,1,1,0,Liverpool,Liverpool
E02001366,E02001394,32,0,0,0,10,0,0,18,1,0,3,0,Liverpool,Liverpool
E02001366,E02001395,11,0,0,0,3,0,0,7,0,0,1,0,Liverpool,Liverpool
E02001366,E02001396,28,0,2,0,1,0,0,23,2,0,0,0,Liverpool,Liverpool
E02001366,E02001397,12,0,0,0,5,0,0,7,0,0,0,0,Liverpool,Liverpool
E02001366,E02001401,18,0,0,0,2,1,1,11,1,1,1,0,Liverpool,Liverpool
E02001366,E02001403,17,0,0,0,4,1,0,10,2,0,0,0,Liverpool,Liverpool
E02001366,E02001405,17,0,0,0,4,1,0,12,0,0,0,0,Liverpool,Liverpool
E02001366,E02006932,277,0,1,3,167,5,1,76,11,3,10,0,Liverpool,Liverpool
E02001366,E02006933,159,0,0,1,101,3,1,38,5,4,6,0,Liverpool,Liverpool
E02001366,E02006934,227,0,0,5,114,1,1,77,19,3,6,1,Liverpool,Liverpool
E02001367,E02001334,13,0,0,0,3,0,0,7,1,0,2,0,Liverpool,Liverpool
E02001367,E02001337,12,0,0,0,2,0,0,10,0,0,0,0,Liverpool,Liverpool
E02001367,E02001340,12,0,0,0,2,0,1,7,0,0,2,0,Liverpool,Liverpool
E02001367,E02001341,36,0,0,0,9,0,0,22,3,2,0,0,Liverpool,Liverpool
E02001367,E02001342,28,0,0,0,4,0,0,23,0,0,1,0,Liverpool,Liverpool
E02001367,E02001343,19,0,0,0,0,0,0,15,4,0,0,0,Liverpool,Liverpool
E02001367,E02001346,25,0,0,0,0,0,0,21,4,0,0,0,Liverpool,Liverpool
E02001367,E02001347,63,0,0,0,13,2,0,40,4,3,1,0,Liverpool,Liverpool
E02001367,E02001348,21,0,0,0,3,0,0,17,1,0,0,0,Liverpool,Liverpool
E02001367,E02001349,16,0,0,0,0,0,0,14,1,1,0,0,Liverpool,Liverpool
E02001367,E02001350,28,0,0,0,4,0,0,15,7,2,0,0,Liverpool,Liverpool
E02001367,E02001351,27,0,0,0,8,0,0,18,1,0,0,0,Liverpool,Liverpool
E02001367,E02001352,14,0,0,0,1,0,0,12,1,0,0,0,Liverpool,Liverpool
E02001367,E02001354,32,0,0,0,6,1,0,22,2,0,1,0,Liverpool,Liverpool
E02001367,E02001356,28,0,0,0,3,0,0,20,2,1,2,0,Liverpool,Liverpool
E02001367,E02001357,25,0,0,0,1,0,0,22,2,0,0,0,Liverpool,Liverpool
E02001367,E02001358,16,0,0,0,3,0,0,9,3,0,1,0,Liverpool,Liverpool
E02001367,E02001359,19,0,1,0,2,0,0,11,0,0,5,0,Liverpool,Liverpool
E02001367,E02001360,36,0,0,0,2,0,0,27,2,2,3,0,Liverpool,Liverpool
E02001367,E02001362,19,0,0,0,0,0,0,13,2,0,4,0,Liverpool,Liverpool
E02001367,E02001365,27,0,0,0,4,0,0,23,0,0,0,0,Liverpool,Liverpool
E02001367,E02001366,59,0,0,0,4,0,0,40,2,1,11,1,Liverpool,Liverpool
E02001367,E02001367,246,0,0,1,13,1,0,105,12,2,111,1,Liverpool,Liverpool
E02001367,E02001368,59,0,0,0,6,0,0,50,0,0,3,0,Liverpool,Liverpool
E02001367,E02001369,35,0,0,0,4,0,0,28,1,2,0,0,Liverpool,Liverpool
E02001367,E02001370,33,0,0,0,3,1,0,20,3,5,1,0,Liverpool,Liverpool
E02001367,E02001372,261,0,0,0,23,2,0,128,22,5,81,0,Liverpool,Liverpool
E02001367,E02001373,121,0,0,0,17,2,0,72,12,1,16,1,Liverpool,Liverpool
E02001367,E02001374,68,0,0,1,8,2,0,51,4,0,2,0,Liverpool,Liverpool
E02001367,E02001375,27,0,0,0,4,0,0,13,4,0,6,0,Liverpool,Liverpool
E02001367,E02001376,20,0,0,0,6,0,0,9,1,3,1,0,Liverpool,Liverpool
E02001367,E02001377,100,0,0,1,21,1,0,60,12,2,3,0,Liverpool,Liverpool
E02001367,E02001378,30,0,0,0,7,0,0,15,6,1,1,0,Liverpool,Liverpool
E02001367,E02001380,14,0,0,0,1,0,0,9,2,0,2,0,Liverpool,Liverpool
E02001367,E02001381,29,0,0,1,3,0,0,23,2,0,0,0,Liverpool,Liverpool
E02001367,E02001383,21,0,0,1,6,0,0,11,2,0,1,0,Liverpool,Liverpool
E02001367,E02001384,17,0,0,0,1,0,0,15,1,0,0,0,Liverpool,Liverpool
E02001367,E02001386,11,0,0,0,1,1,0,8,0,1,0,0,Liverpool,Liverpool
E02001367,E02001387,24,0,0,1,4,0,0,17,1,0,1,0,Liverpool,Liverpool
E02001367,E02001388,19,0,0,0,2,0,0,13,1,0,3,0,Liverpool,Liverpool
E02001367,E02001390,17,0,0,0,1,1,0,15,0,0,0,0,Liverpool,Liverpool
E02001367,E02001393,42,0,0,0,11,0,0,29,1,1,0,0,Liverpool,Liverpool
E02001367,E02001394,24,0,0,0,9,0,0,14,0,0,1,0,Liverpool,Liverpool
E02001367,E02001396,37,0,0,1,5,0,0,29,2,0,0,0,Liverpool,Liverpool
E02001367,E02001397,15,0,0,1,2,0,0,11,1,0,0,0,Liverpool,Liverpool
E02001367,E02001401,23,0,0,0,6,0,0,17,0,0,0,0,Liverpool,Liverpool
E02001367,E02001402,17,0,0,0,3,0,1,9,1,2,1,0,Liverpool,Liverpool
E02001367,E02006932,283,0,0,2,128,4,0,120,26,1,1,1,Liverpool,Liverpool
E02001367,E02006933,134,0,0,1,71,0,1,52,4,3,2,0,Liverpool,Liverpool
E02001367,E02006934,253,0,0,2,91,2,1,138,17,2,0,0,Liverpool,Liverpool
E02001368,E02001346,14,0,1,2,1,0,0,9,1,0,0,0,Liverpool,Liverpool
E02001368,E02001347,18,0,0,2,5,0,0,10,1,0,0,0,Liverpool,Liverpool
E02001368,E02001350,12,0,0,0,7,1,0,4,0,0,0,0,Liverpool,Liverpool
E02001368,E02001351,12,0,0,0,5,0,0,4,2,0,1,0,Liverpool,Liverpool
E02001368,E02001352,12,0,0,1,5,0,0,6,0,0,0,0,Liverpool,Liverpool
E02001368,E02001354,11,0,0,0,4,1,1,5,0,0,0,0,Liverpool,Liverpool
E02001368,E02001355,11,0,0,0,4,0,0,4,1,1,1,0,Liverpool,Liverpool
E02001368,E02001358,12,0,0,0,1,0,0,6,2,0,3,0,Liverpool,Liverpool
E02001368,E02001360,67,0,1,1,14,1,0,19,6,1,23,1,Liverpool,Liverpool
E02001368,E02001368,155,0,0,2,17,1,0,20,8,4,102,1,Liverpool,Liverpool
E02001368,E02001369,51,0,0,0,10,0,0,23,1,0,17,0,Liverpool,Liverpool
E02001368,E02001372,20,0,0,1,6,1,0,8,2,0,2,0,Liverpool,Liverpool
E02001368,E02001373,12,0,0,0,4,0,0,6,1,1,0,0,Liverpool,Liverpool
E02001368,E02001374,27,0,0,1,6,0,0,14,1,0,5,0,Liverpool,Liverpool
E02001368,E02001376,14,0,0,0,6,0,0,5,1,0,2,0,Liverpool,Liverpool
E02001368,E02001377,52,0,0,1,20,0,0,18,6,0,6,1,Liverpool,Liverpool
E02001368,E02001383,11,0,0,0,4,0,0,6,0,0,1,0,Liverpool,Liverpool
E02001368,E02001401,12,0,0,1,5,0,0,5,0,0,1,0,Liverpool,Liverpool
E02001368,E02006932,192,0,0,8,72,6,0,28,13,4,60,1,Liverpool,Liverpool
E02001368,E02006933,98,0,3,7,35,2,0,16,5,4,24,2,Liverpool,Liverpool
E02001368,E02006934,186,0,0,14,47,5,0,39,9,6,66,0,Liverpool,Liverpool
E02001369,E02001343,12,0,0,0,1,0,0,7,2,2,0,0,Liverpool,Liverpool
E02001369,E02001347,17,0,0,0,8,1,0,5,1,0,2,0,Liverpool,Liverpool
E02001369,E02001348,14,0,1,1,3,0,0,6,2,0,1,0,Liverpool,Liverpool
E02001369,E02001350,19,0,0,0,10,0,0,8,1,0,0,0,Liverpool,Liverpool
E02001369,E02001351,24,0,0,0,8,0,0,15,1,0,0,0,Liverpool,Liverpool
E02001369,E02001352,20,0,0,0,10,0,0,7,1,0,2,0,Liverpool,Liverpool
E02001369,E02001354,16,0,0,0,3,0,1,8,1,1,2,0,Liverpool,Liverpool
E02001369,E02001355,13,0,0,0,4,1,0,5,1,0,2,0,Liverpool,Liverpool
E02001369,E02001358,15,0,0,0,4,1,1,3,2,0,4,0,Liverpool,Liverpool
E02001369,E02001360,51,0,0,0,8,2,0,17,2,3,19,0,Liverpool,Liverpool
E02001369,E02001364,18,0,0,0,6,0,0,6,1,0,5,0,Liverpool,Liverpool
E02001369,E02001365,27,0,0,0,4,0,0,9,0,0,14,0,Liverpool,Liverpool
E02001369,E02001366,11,0,0,0,2,0,0,8,0,0,1,0,Liverpool,Liverpool
E02001369,E02001367,14,0,0,0,3,0,0,9,2,0,0,0,Liverpool,Liverpool
E02001369,E02001368,64,0,0,3,9,2,0,26,2,0,22,0,Liverpool,Liverpool
E02001369,E02001369,121,0,0,2,23,2,0,25,2,3,64,0,Liverpool,Liverpool
E02001369,E02001370,68,0,0,0,15,2,0,19,4,0,28,0,Liverpool,Liverpool
E02001369,E02001372,38,0,0,1,11,0,0,21,2,0,3,0,Liverpool,Liverpool
E02001369,E02001373,27,0,0,0,15,0,0,7,3,1,1,0,Liverpool,Liverpool
E02001369,E02001374,44,0,0,2,13,1,0,18,5,0,5,0,Liverpool,Liverpool
E02001369,E02001376,21,0,0,0,5,0,0,8,1,1,6,0,Liverpool,Liverpool
E02001369,E02001377,143,0,0,0,29,3,0,39,9,6,57,0,Liverpool,Liverpool
E02001369,E02001381,15,0,0,3,4,0,0,5,0,0,2,1,Liverpool,Liverpool
E02001369,E02001383,21,0,0,0,5,1,0,10,1,1,3,0,Liverpool,Liverpool
E02001369,E02001384,15,0,1,0,5,0,0,8,0,1,0,0,Liverpool,Liverpool
E02001369,E02001385,13,0,0,0,1,2,0,5,2,0,3,0,Liverpool,Liverpool
E02001369,E02001387,11,0,0,0,5,0,0,4,1,0,1,0,Liverpool,Liverpool
E02001369,E02001396,18,0,3,3,1,0,0,9,0,0,2,0,Liverpool,Liverpool
E02001369,E02001401,17,0,0,0,7,0,0,6,0,0,4,0,Liverpool,Liverpool
E02001369,E02006932,316,0,0,9,87,3,1,52,8,2,154,0,Liverpool,Liverpool
E02001369,E02006933,171,0,2,0,52,3,0,31,6,2,75,0,Liverpool,Liverpool
E02001369,E02006934,228,0,0,3,68,2,0,33,6,4,112,0,Liverpool,Liverpool
E02001370,E02001343,13,0,0,1,1,0,0,10,0,1,0,0,Liverpool,Liverpool
E02001370,E02001347,15,0,0,0,7,0,0,2,4,1,1,0,Liverpool,Liverpool
E02001370,E02001350,28,0,0,0,14,0,0,10,4,0,0,0,Liverpool,Liverpool
E02001370,E02001351,18,0,0,0,10,0,0,4,2,1,1,0,Liverpool,Liverpool
