Area of residence,Area of workplace,All categories: Method of travel to work,Work mainly at or from home,"Underground, metro, light rail, tram",Train,"Bus, minibus or coach",Taxi,"Motorcycle, scooter or moped",Driving a car or van,Passenger in a car or van,Bicycle,On foot,Other method of travel to work,dist,slope,perc_cycle,prob_cycle,non_active,cycle_added_unweighted,cycling_increase,potential_demand,cycle_fraction
E02001340,E02001348,11,0,0,0,0,1,1,9,0,0,0,0,9793.536981153435,0.012885972471153175,0,0.016773973603281707,11,0.18451370963609878,1.0241101448249315,1,0.09090909090909091
E02001340,E02001350,12,0,0,0,1,0,0,9,1,0,1,0,6125.545733944665,0.016589225956759584,0,0.022792561440968813,11,0.2507181758506569,1.3915661220353301,1,0.08333333333333333
E02001340,E02001351,21,0,0,0,2,0,0,16,3,0,0,0,7460.982833803702,0.013194447854599544,0,0.020420570517940488,21,0.42883198087675023,2.380154747890507,2,0.09523809523809523
E02001340,E02001354,14,0,0,0,4,0,0,7,2,0,1,0,7091.335748944493,0.01188835433323057,0,0.020915190014579466,13,0.2718974701895331,1.5091179843628157,2,0.14285714285714285
E02001340,E02001358,14,0,0,0,0,0,1,12,1,0,0,0,9165.613717387216,0.013016679259457866,0,0.01773304938681658,14,0.2482626914154321,1.3779373975056843,1,0.07142857142857142
E02001340,E02001360,37,0,0,3,1,0,0,30,2,1,0,0,9478.046325988818,0.00838552888030103,0.02702702702702703,0.01698483895919548,36,0.6114542025310372,3.3937665290176504,4,0.10810810810810811
E02001340,E02001366,39,0,0,0,5,0,0,31,2,1,0,0,5381.2212899200085,0.011387655539198122,0.02564102564102564,0.023516615422868304,38,0.8936313860689955,4.959940212638679,6,0.15384615384615385
E02001340,E02001367,30,0,0,0,6,1,0,19,3,0,1,0,3486.0073698808524,0.01415951119371979,0,0.026179441263949152,29,0.7592037966545254,4.2138240658481125,4,0.13333333333333333
E02001340,E02001368,39,0,0,2,2,0,0,31,2,0,2,0,10368.617306019689,0.01712142727566372,0,0.016158922685528355,37,0.5978801393645492,3.318426133863755,3,0.07692307692307693
E02001340,E02001369,27,0,0,0,5,0,0,20,1,0,1,0,8505.541205983143,0.012928102212210328,0,0.018751010246227166,26,0.4875262664019063,2.705926818530203,3,0.1111111111111111
E02001340,E02001370,23,0,0,0,2,0,2,18,1,0,0,0,7022.393468999917,0.012422522214763724,0,0.02106265025241058,23,0.48444095580544333,2.6888023572204975,3,0.13043478260869565
E02001340,E02001371,26,0,0,0,2,0,0,14,0,0,10,0,2525.8965308228617,0.01112468229819778,0,0.026620044276902424,16,0.4259207084304388,2.3639962540176294,2,0.07692307692307693
E02001340,E02001372,216,0,0,1,9,2,0,123,16,2,60,3,2085.933737050949,0.016700663113715535,0.009259259259259259,0.027240766983831575,154,4.1950781155100625,23.284026237941866,25,0.11574074074074074
E02001340,E02001373,75,0,0,0,13,0,0,52,7,1,2,0,4187.214537529074,0.011432892130766675,0.013333333333333334,0.02515303917074795,72,1.8110188202938524,10.05173409601732,11,0.14666666666666667
E02001340,E02001374,74,0,0,2,7,0,0,59,5,0,1,0,5849.212333812215,0.012918351726015857,0,0.022934960045720463,73,1.6742520833375938,9.292634931691026,9,0.12162162162162163
E02001340,E02001375,31,0,0,0,7,0,0,20,2,0,2,0,3218.842727150161,0.011151714847256371,0,0.026161315162839743,29,0.7586781397223525,4.210906501630269,4,0.12903225806451613
E02001340,E02001377,119,0,0,2,33,0,0,71,7,4,2,0,6702.684541111157,0.015345858644086037,0.03361344537815126,0.021784380778206682,113,2.461635027937355,13.662862287788702,18,0.15126050420168066
E02001340,E02001378,23,0,0,1,3,1,0,12,3,0,3,0,3360.9974480420233,0.013603381699084767,0,0.026251116415791996,20,0.52502232831584,2.914041963322297,3,0.13043478260869565
E02001340,E02001380,14,0,0,0,1,0,0,12,0,0,1,0,1755.5181725845446,0.013541776000849513,0,0.026904093991634178,13,0.3497532218912443,1.9412423251933368,2,0.14285714285714285
E02001340,E02001381,32,0,0,1,3,0,1,21,4,0,2,0,4550.341502612841,0.017966228550043147,0,0.025242181285122452,30,0.7572654385536736,4.203065557988176,4,0.125
E02001340,E02001382,13,0,0,0,0,0,0,7,0,0,6,0,1382.4242040137876,0.01456920914047372,0,0.02676540170498124,7,0.1873578119348687,1.0398958228801536,1,0.07692307692307693
E02001340,E02001383,17,0,0,3,4,0,0,9,0,0,1,0,7382.051898232698,0.010134713275440516,0,0.020332569386806,16,0.325321110188896,1.8056362853862242,2,0.11764705882352941
E02001340,E02001384,16,0,0,1,3,0,0,7,3,1,1,0,4703.559954770418,0.009077038612034922,0.0625,0.02428658175219908,14,0.3400121445307871,1.8871762280667688,3,0.1875
E02001340,E02001386,27,0,0,0,4,0,0,13,3,2,5,0,2319.638886991432,0.012978469734374451,0.07407407407407407,0.02686141950327937,20,0.5372283900655874,2.9817895127641756,5,0.18518518518518517
E02001340,E02001387,17,0,0,0,2,0,0,10,3,0,2,0,3515.777513757477,0.013290300523122413,0,0.026072480383977213,15,0.3910872057596582,2.1706591652165406,2,0.11764705882352941
E02001340,E02001388,18,0,0,1,2,0,0,14,1,0,0,0,4063.807347799069,0.013705981012816556,0,0.02549930045877081,18,0.45898740825787454,2.5475270215467463,3,0.16666666666666666
E02001340,E02001390,22,0,0,0,3,0,0,16,1,2,0,0,7570.25679580653,0.013706049215610756,0.09090909090909091,0.0202821568582063,20,0.40564313716412603,2.2514492433526905,4,0.18181818181818182
E02001340,E02001393,44,0,0,1,6,0,0,34,2,1,0,0,3438.897280231146,0.014656213717666603,0.022727272727272728,0.026270229121740103,43,1.1296198522348244,6.2697517314615485,7,0.1590909090909091
E02001340,E02001394,22,0,0,0,2,0,0,18,2,0,0,0,5680.233923575439,0.014081054565238612,0,0.0232840653100948,22,0.5122494368220856,2.843148327378929,3,0.13636363636363635
E02001340,E02001396,33,0,0,3,1,0,0,25,3,0,1,0,7117.906228818325,0.013311873605840421,0,0.02097481082241662,32,0.6711939463173319,3.72534122762106,4,0.12121212121212122
E02001340,E02001397,14,0,0,0,0,0,0,12,0,1,1,0,4900.166845090581,0.012564622239647416,0.07142857142857142,0.024304425099565145,12,0.2916531011947817,1.6187680595241405,3,0.21428571428571427
E02001340,E02001400,13,0,0,0,3,0,0,10,0,0,0,0,6152.486679873863,0.01507455549396336,0,0.02263311461839778,13,0.2942304900391711,1.6330733925419607,2,0.15384615384615385
E02001340,E02001401,43,0,0,0,3,0,1,36,2,0,1,0,6276.732462157066,0.01571651754836996,0,0.02248743607004523,42,0.9444723149418996,5.242123640275307,5,0.11627906976744186
E02001340,E02001403,12,0,0,0,0,0,0,12,0,0,0,0,7544.964522648611,0.016144116644461127,0,0.020492391677333455,12,0.24590870012800148,1.3648719924306807,1,0.08333333333333333
E02001340,E02006932,175,0,0,40,61,2,0,56,12,1,3,0,8147.071354284793,0.011249892193434528,0.005714285714285714,0.01920394432948587,171,3.283874480342084,18.22655441854534,19,0.10857142857142857
E02001340,E02006933,141,0,1,15,51,1,0,59,8,3,3,0,8812.06710199184,0.015619844497488775,0.02127659574468085,0.018442324407172136,135,2.4897137949682384,13.818708431835214,17,0.12056737588652482
E02001340,E02006934,203,0,1,32,72,0,1,90,5,1,1,0,9478.990364674244,0.013720458696125993,0.0049261083743842365,0.01729678690757241,201,3.4766541684220544,19.296543389382542,20,0.09852216748768473
E02001341,E02001334,18,0,0,0,4,1,0,10,0,0,3,0,4377.497559328883,0.011400238107567944,0,0.02491058651051762,15,0.3736587976577643,2.0739259220309805,2,0.1111111111111111
E02001341,E02001337,28,0,0,0,2,0,0,16,4,0,6,0,2916.782279471536,0.010141480809410696,0,0.02630800729284516,22,0.5787761604425935,3.212392936335603,3,0.10714285714285714
E02001341,E02001338,23,0,0,0,4,2,0,9,4,1,3,0,4444.099332118042,0.015209937507144755,0.043478260869565216,0.025148098604347933,19,0.47781387348261073,2.652019929232962,4,0.17391304347826086
E02001341,E02001340,16,0,0,0,1,0,0,10,2,0,3,0,3450.3048276904024,0.013057325194399802,0,0.026116863415569312,13,0.33951922440240107,1.8844403635878413,2,0.125
E02001341,E02001341,293,0,0,3,20,13,1,92,28,6,129,1,0,0.01070923508865114,0.020477815699658702,0.019134833910468284,158,3.0233037578539887,16.780303509218804,23,0.07849829351535836
E02001341,E02001342,138,0,0,0,15,5,0,58,8,3,49,0,1288.9476382006396,0.012463715624558964,0.021739130434782608,0.026479530101812282,86,2.2772395887558563,12.639408581841012,16,0.11594202898550725
E02001341,E02001343,89,0,0,0,4,2,1,38,13,8,23,0,1284.9573021246365,0.012318619348228694,0.0898876404494382,0.026462038307974646,58,1.5347982218625296,8.518621366231372,17,0.19101123595505617
E02001341,E02001346,30,0,0,0,6,0,0,18,2,1,1,2,5804.880071900867,0.012289783859708915,0.03333333333333333,0.02295346789221008,28,0.6426971009818822,3.567174615172055,5,0.16666666666666666
E02001341,E02001350,15,0,0,0,1,1,0,8,4,0,1,0,8794.119660908947,0.012797129763423194,0,0.018292852121715053,14,0.25609992970401074,1.421436578431444,1,0.06666666666666667
E02001341,E02001368,13,0,0,2,0,1,0,9,1,0,0,0,13137.27952392089,0.013515628983894572,0,0.012242098211703507,13,0.1591472767521456,0.8833183234165846,1,0.07692307692307693
E02001341,E02001370,12,0,0,0,1,0,0,11,0,0,0,0,10035.002637990303,0.015041438509244524,0,0.016536782042180606,12,0.19844138450616727,1.1014131981123598,1,0.08333333333333333
E02001341,E02001372,47,0,0,0,15,0,0,30,2,0,0,0,4582.705431748424,0.015445963667035947,0,0.02498326421116342,47,1.1742134179246808,6.51726029387118,7,0.14893617021276595
E02001341,E02001373,21,0,0,0,6,0,0,13,1,0,1,0,7257.066720082848,0.012558106962190157,0,0.02070002497850178,20,0.4140004995700356,2.2978352796030617,2,0.09523809523809523
E02001341,E02001374,24,0,0,0,6,0,0,16,1,0,1,0,9019.486770475098,0.016041208446394443,0,0.01814472937566718,23,0.41732877564034515,2.3163082770573125,2,0.08333333333333333
E02001341,E02001377,29,0,0,2,3,0,0,21,1,0,2,0,9872.958977774035,0.01878976085601488,0,0.016995976237524572,27,0.4588913584131635,2.546993914166425,3,0.10344827586206896
E02001341,E02001378,12,0,0,1,3,0,0,7,1,0,0,0,7222.235445667542,0.019421176254487606,0,0.021247300893661655,12,0.25496761072393986,1.4151518456765966,1,0.08333333333333333
E02001341,E02001386,16,0,0,0,1,0,0,11,2,0,2,0,2942.3930021432398,0.01985550984920554,0,0.027171032685881096,14,0.38039445760233537,2.11131099057104,2,0.125
E02001341,E02001393,14,0,0,0,2,0,1,9,0,1,1,0,5443.698546125372,0.013189302820269649,0.07142857142857142,0.02356860643559218,12,0.28282327722710615,1.5697597103876504,3,0.21428571428571427
E02001341,E02001401,32,0,0,1,4,0,0,14,2,0,11,0,5925.132013998642,0.013927505279644248,0,0.022897191679323893,21,0.48084102526580175,2.6688215905144186,3,0.09375
E02001341,E02006932,100,0,2,35,21,1,1,33,3,1,3,0,11317.345790947675,0.015721872319905357,0.01,0.01472414547488434,96,1.4135179655888965,7.845477126371076,9,0.09
E02001341,E02006933,74,0,0,27,14,1,0,24,4,3,1,0,11982.34153865472,0.013062704186173349,0.04054054054054054,0.013691622123231216,70,0.9584135486261851,5.319501949321339,8,0.10810810810810811
E02001341,E02006934,76,0,0,26,16,1,1,28,2,0,2,0,12649.264801337127,0.017412651567088634,0,0.013022579684350992,74,0.9636708966419734,5.348681913501034,5,0.06578947368421052
E02001342,E02001334,20,0,0,0,0,0,0,14,3,1,1,1,2874.1411922750635,0.015818781505693914,0.05,0.026849614626786786,18,0.48329306328216215,2.6824311863162897,4,0.2
E02001342,E02001336,18,0,0,0,0,3,0,13,1,0,1,0,2689.7461040483645,0.011012142380807853,0,0.026528606149590756,17,0.45098630454304284,2.503118335057726,3,0.16666666666666666
E02001342,E02001337,31,0,0,0,3,0,0,22,3,0,3,0,1910.039421226419,0.009694245212936648,0,0.02659230811721225,28,0.744584627281943,4.132682996748679,4,0.12903225806451613
E02001342,E02001338,22,0,0,3,0,1,0,15,1,0,2,0,2789.212324413537,0.010385244347891153,0,0.02641388074868908,20,0.5282776149737816,2.9321098461765644,3,0.13636363636363635
E02001342,E02001340,29,0,0,0,2,0,0,18,4,0,5,0,2161.3571894897623,0.01123333192718042,0,0.02673381594882,24,0.64161158277168,3.561149641669258,4,0.13793103448275862
E02001342,E02001341,155,0,0,3,8,1,0,83,16,2,42,0,1288.9476382006396,0.011402702951437187,0.012903225806451613,0.026384331105094784,111,2.928660752665521,16.255004538527764,18,0.11612903225806452
E02001342,E02001342,215,0,0,11,10,4,0,99,16,1,73,1,0,0.013053214240881303,0.004651162790697674,0.01928883100336367,141,2.7197251714742774,15.09534518999021,16,0.07441860465116279
E02001342,E02001343,62,0,1,1,3,0,0,41,6,5,5,0,2968.6025888978124,0.013328161671936171,0.08064516129032258,0.026556798451153836,52,1.3809535194599996,7.664734027622582,13,0.20967741935483872
E02001342,E02001346,48,0,0,0,2,0,0,37,4,2,3,0,6192.510413626138,0.012276414029923115,0.041666666666666664,0.02235622534351445,43,0.9613176897711213,5.3356208621891055,7,0.14583333333333334
E02001342,E02001347,20,0,0,0,0,0,0,17,2,0,1,0,10740.935479882,0.011620674787998744,0,0.015322999344006874,19,0.2911369875361306,1.615903463528809,2,0.1
E02001342,E02001351,17,0,0,0,0,0,0,17,0,0,0,0,8678.70630051511,0.013274289973721218,0,0.018502478733935908,17,0.3145421384769104,1.74580954241522,2,0.11764705882352941
E02001342,E02001360,16,0,0,1,0,0,0,15,0,0,0,0,11116.853763901312,0.013809839767769937,0,0.01490670018796187,16,0.23850720300738992,1.3237913144525504,1,0.0625
E02001342,E02001366,24,0,0,0,4,0,0,20,0,0,0,0,6860.935869620568,0.012864561912413443,0,0.021350456237243645,24,0.5124109496938475,2.8440447755117937,3,0.125
E02001342,E02001367,17,0,0,1,2,0,0,13,1,0,0,0,4693.831426377687,0.012655285581191555,0,0.02459725525895391,17,0.41815333940221644,2.320884869849538,2,0.11764705882352941
E02001342,E02001368,14,0,0,2,0,1,0,10,1,0,0,0,11848.331885720254,0.020000650339090962,0,0.014204439012819535,14,0.19886214617947348,1.1037485600702124,1,0.07142857142857142
E02001342,E02001369,11,0,0,1,2,0,0,8,0,0,0,0,10229.202736772895,0.009605826569490234,0,0.01594876324203333,11,0.17543639566236663,0.9737281469419867,1,0.09090909090909091
E02001342,E02001370,13,0,0,0,0,0,0,12,1,0,0,0,8746.054999789667,0.00902108194341067,0,0.01813161983016893,13,0.23571105779219612,1.3082718135605504,1,0.07692307692307693
E02001342,E02001371,11,0,0,0,1,0,0,9,0,1,0,0,3471.7871971416585,0.00838586249987359,0.09090909090909091,0.025684960958761018,10,0.25684960958761016,1.425597541731567,2,0.18181818181818182
E02001342,E02001372,94,0,0,5,9,1,0,67,9,0,2,1,3293.7577935477834,0.013016679259457866,0,0.02626092150728754,92,2.416004778670454,13.409599799720546,13,0.13829787234042554
E02001342,E02001373,44,0,0,2,5,0,0,32,4,0,1,0,5968.119081882209,0.008821269934561891,0,0.022437025581267818,43,0.9647920999945162,5.35490495096538,5,0.11363636363636363
E02001342,E02001374,34,0,0,4,3,0,0,23,3,0,1,0,7730.539132274456,0.015922116403437252,0,0.0201791627352562,33,0.6659123702634546,3.696026790075429,4,0.11764705882352941
E02001342,E02001377,61,0,0,4,5,0,0,45,5,1,1,0,8584.011339573397,0.0188033855723856,0.01639344262295082,0.01900652129108284,59,1.1213847561738877,6.224044312558931,7,0.11475409836065574
E02001342,E02001378,12,0,0,1,1,0,0,8,2,0,0,0,5524.92554141257,0.013945528784060359,0,0.023507821825298734,12,0.2820938619035848,1.5657112218819333,2,0.16666666666666666
E02001342,E02001380,13,0,0,0,2,0,0,9,2,0,0,0,3843.026946791567,0.011989724419277644,0,0.02560818292827919,13,0.33290637806762946,1.8477369498904832,2,0.15384615384615385
E02001342,E02001381,16,0,0,4,1,1,0,9,0,0,1,0,6637.850276819865,0.009010239485355905,0,0.02141960163613766,15,0.3212940245420649,1.7832846711179275,2,0.125
E02001342,E02001383,16,0,0,2,0,0,0,12,2,0,0,0,9834.733552540896,0.014632516041988309,0,0.016812815229929685,16,0.26900504367887496,1.4930640914647346,1,0.0625
E02001342,E02001386,32,0,0,0,5,1,0,15,4,2,5,0,2654.0650654254296,0.009104222484755968,0.0625,0.026376564179716396,25,0.6594141044929099,3.659959335182736,6,0.1875
E02001342,E02001387,14,0,0,0,2,0,0,10,0,1,1,0,5966.3333089374655,0.008039869869602007,0.07142857142857142,0.022380049259052428,12,0.2685605911086291,1.4905972374462446,2,0.14285714285714285
E02001342,E02001388,12,0,0,1,5,0,0,6,0,0,0,0,6151.316122006088,0.009350753936833212,0,0.022197619034900487,12,0.26637142841880584,1.478446683843795,1,0.08333333333333333
E02001342,E02001393,26,0,0,5,2,0,0,12,6,0,1,0,5304.337669034752,0.008631122180921078,0,0.02340857899932629,25,0.5852144749831573,3.248127642713623,3,0.11538461538461539
E02001342,E02001394,14,0,0,0,2,0,1,9,2,0,0,0,7767.742697782459,0.009903093448041,0,0.01970992958281868,14,0.27593901415946154,1.531549846951903,2,0.14285714285714285
E02001342,E02001401,29,0,0,0,3,0,1,20,4,0,1,0,5767.9546402738015,0.00918959055474513,0,0.022767858447587556,28,0.6375000365324516,3.5383292440802934,4,0.13793103448275862
E02001342,E02001402,12,0,0,0,0,0,0,10,2,0,0,0,7563.476558428509,0.015673484575971567,0,0.020429790950177985,12,0.24515749140213583,1.3607025435666518,1,0.08333333333333333
E02001342,E02006932,157,0,0,54,17,0,1,77,4,3,1,0,10028.398152747035,0.011333799813947974,0.01910828025477707,0.01633756073775851,153,2.4996467928770523,13.873839749432173,17,0.10828025477707007
E02001342,E02006933,104,0,1,34,10,2,2,50,3,1,0,1,10693.39390045408,0.008437448574754007,0.009615384615384616,0.015223279985831634,103,1.5679978385406583,8.702889864823842,10,0.09615384615384616
E02001342,E02006934,156,0,3,56,22,0,0,62,8,2,2,1,11360.317163136488,0.009573668915582699,0.01282051282051282,0.014357856101462547,152,2.1823941274223073,12.112985914745682,14,0.08974358974358974
E02001343,E02001334,12,0,0,0,0,0,0,9,3,0,0,0,4845.6178627879335,0.014832803719435914,0,0.024569455190577474,12,0.2948334622869297,1.636420081507216,2,0.16666666666666666
E02001343,E02001337,20,0,0,0,1,0,0,15,3,0,1,0,3327.2573380672256,0.014722961999323061,0,0.026382663568203644,19,0.5012706077958693,2.782212312346652,3,0.15
E02001343,E02001338,14,0,0,0,1,0,0,11,0,0,1,1,4912.219635577093,0.013633178617205817,0,0.024375961498632536,13,0.31688749948222295,1.7588270466622185,2,0.14285714285714285
E02001343,E02001340,11,0,0,0,0,0,0,10,1,0,0,0,4857.920417639634,0.01506465787499732,0,0.024571555208653454,11,0.270287107295188,1.500179954878714,2,0.18181818181818182
E02001343,E02001341,107,0,0,0,6,0,0,78,8,3,12,0,1284.9573021246365,0.020521407194345614,0.028037383177570093,0.02720891137525324,92,2.503219846523298,13.893671340777558,17,0.1588785046728972
E02001343,E02001342,61,0,0,0,3,0,0,41,11,0,6,0,2968.6025888978115,0.014187807600877109,0,0.026634394463294866,55,1.4648916954812177,8.130617770196324,8,0.13114754098360656
E02001343,E02001343,131,0,0,1,1,0,0,73,8,4,44,0,0,0.012940940455553654,0.030534351145038167,0.019281427100365213,83,1.6003584493303127,8.88250161219902,13,0.09923664122137404
E02001343,E02001345,15,0,0,0,0,0,0,13,2,0,0,0,5195.936918491322,0.012256770863405467,0,0.0238572793588362,15,0.357859190382543,1.986233044755273,2,0.13333333333333333
E02001343,E02001346,54,0,0,1,1,0,0,41,6,4,1,0,5575.945928774067,0.016246396230195,0.07407407407407407,0.02361535569871287,49,1.1571524292369306,6.4225663460321405,10,0.18518518518518517
E02001343,E02001347,25,0,0,1,0,0,0,19,1,1,1,2,12931.73904398654,0.01681848960550303,0.04,0.012638036429351752,23,0.2906748378750903,1.6133383849921938,3,0.12
E02001343,E02001351,12,0,0,0,1,0,0,9,1,0,0,1,11613.642639643303,0.017193647290556755,0,0.014388014791520302,12,0.17265617749824363,0.9582970462811182,1,0.08333333333333333
E02001343,E02001360,13,0,0,1,0,0,0,11,1,0,0,0,14020.792345857873,0.013343434281779427,0,0.011191174971408892,13,0.1454852746283156,0.8074898389032759,1,0.07692307692307693
E02001343,E02001368,16,0,0,1,4,0,0,11,0,0,0,0,14752.270467676819,0.016489527511487266,0,0.01049351290358421,16,0.16789620645734735,0.9318776835049386,1,0.0625
E02001343,E02001369,14,0,0,0,0,0,0,14,0,0,0,0,13133.14131872946,0.014924681429369157,0,0.012306730836274232,14,0.17229423170783925,0.956288131298265,1,0.07142857142857142
E02001343,E02001370,11,0,0,0,1,1,0,7,1,1,0,0,11649.993581746232,0.009544359995715514,0.09090909090909091,0.013966053867033607,10,0.13966053867033607,0.7751606900435081,2,0.18181818181818182
E02001343,E02001372,63,0,0,0,4,0,0,55,3,0,0,1,6197.696375504347,0.00793151494510843,0,0.022019562814371445,63,1.3872324573054011,7.699584142331581,8,0.12698412698412698
E02001343,E02001373,19,0,0,0,1,0,0,17,1,0,0,0,8927.404376386907,0.012790539242429436,0,0.01808600518173444,19,0.34363409845295434,1.9072792315947746,2,0.10526315789473684
E02001343,E02001374,22,0,0,2,2,0,0,18,0,0,0,0,10689.824426779152,0.01244853469459941,0,0.015439466893677279,22,0.33966827166090013,1.885267623577293,2,0.09090909090909091
E02001343,E02001377,56,0,0,2,4,0,0,46,4,0,0,0,11543.29663407809,0.008896491674130617,0,0.014077628735803692,56,0.7883472092050068,4.375579333283953,4,0.07142857142857142
